,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category,Level I,Level II,Level III,Level IV
671,West Village,40.73443394,-74.00617998,The Beatrice Inn,40.73763086097132,-74.00410059776152,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
672,Battery Park City,40.71193198,-74.01686931,Morton's The Steakhouse,40.709700519461066,-74.0139538049698,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
673,Financial District,40.70710711,-74.01066545,Delmonico's,40.7051528646903,-74.01055116348026,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
674,Financial District,40.70710711,-74.01066545,Harry's Cafe and Steak,40.70455848736592,-74.00974598616519,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
675,Financial District,40.70710711,-74.01066545,Morton's The Steakhouse,40.709700519461066,-74.0139538049698,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
676,Noho,40.72325902,-73.98843368,Bowery Meat Company,40.724566499999995,-73.99184090000001,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
677,Midtown South,40.74850966,-73.98871313,Keens Steakhouse,40.75090461475,-73.98647049353067,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
678,Turtle Bay,40.75204237,-73.96770825,Smith & Wollensky,40.75526,-73.97095,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
679,Turtle Bay,40.75204237,-73.96770825,Ben & Jack's Steakhouse,40.75141415877203,-73.97275223750951,Steakhouse,Food,Steakhouse,Steakhouse,Steakhouse
680,Marble Hill,40.87655078,-73.91065966,The Children's Place,40.87367159113313,-73.90815619608166,Kids Store,Shop & Service,Clothing Store,Kids Store,Kids Store
681,Washington Heights,40.85190253,-73.93690028,The Children's Place,40.849345875312096,-73.93399132525082,Kids Store,Shop & Service,Clothing Store,Kids Store,Kids Store
682,Marble Hill,40.87655078,-73.91065966,Terrace View Delicatessen,40.875995,-73.913151,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
683,Washington Heights,40.85190253,-73.93690028,Jin's Superette,40.85098865024419,-73.93851430188998,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
684,Washington Heights,40.85190253,-73.93690028,181 Gourmet Deli,40.851095815370044,-73.93892661241044,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
685,Inwood,40.86768396,-73.92121042,Inwood Gourmet,40.86859393673214,-73.92136081974698,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
686,Inwood,40.86768396,-73.92121042,Fidel's Gourmet Deli,40.86756287985037,-73.92438592402836,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
687,Hamilton Heights,40.82360428,-73.94968792,Campus Deli Corp.,40.82156121974924,-73.95047357677888,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
688,Hamilton Heights,40.82360428,-73.94968792,King Gourmet Deli (Fancy Deli),40.821110566598406,-73.94621549655538,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
689,Hamilton Heights,40.82360428,-73.94968792,Four Stars Deli,40.824090306375545,-73.94484939092524,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
690,Hamilton Heights,40.82360428,-73.94968792,Suhail Deli and Grocery,40.81946007527946,-73.95184080913495,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
691,Manhattanville,40.81693443,-73.95738539,City Gourmet Deli & Groceries,40.81765886908907,-73.95333734132181,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
692,Manhattanville,40.81693443,-73.95738539,Bahama's Deli (Najeeb Super One),40.81375159465167,-73.95980809617781,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
693,East Harlem,40.79224947,-73.94418223,Blue Line Deli & Grocery (Hajji's),40.792111712065896,-73.93824256642792,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
694,East Harlem,40.79224947,-73.94418223,Emmerson Gourmet,40.78838866659522,-73.94714428154488,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
695,Yorkville,40.77592985,-73.94711784,Ottomanelli Brothers,40.7735553,-73.9492013,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
696,Yorkville,40.77592985,-73.94711784,York Farm Corp,40.77706752523725,-73.9464373968435,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
697,Yorkville,40.77592985,-73.94711784,Yura On East End,40.7721984,-73.9470302,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
698,Yorkville,40.77592985,-73.94711784,First on First Deli,40.78011535641353,-73.9468961275185,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
699,Lenox Hill,40.76811266,-73.95885969,1st Avenue Gourmet Deli,40.76546325387085,-73.95769495084248,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
700,Lenox Hill,40.76811266,-73.95885969,Mini Deli,40.76526407910149,-73.96105477854617,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
701,Roosevelt Island,40.76215961,-73.94916769,Wholesome Factory,40.761531515789564,-73.95026120934979,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
702,Clinton,40.75910089,-73.99611936,Clinton Gourmet Market,40.76195973895935,-73.9937603585276,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
703,Murray Hill,40.74830308,-73.97833208,Murray Hill Market,40.74639457940594,-73.97966102783906,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
704,Murray Hill,40.74830308,-73.97833208,Clover Delicatessen,40.74480647559546,-73.97606588529052,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
705,East Village,40.72784678,-73.98222617,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
706,Morningside Heights,40.80799974,-73.96389628,Samad's Gourmet,40.80513897534605,-73.96602347805819,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
707,Morningside Heights,40.80799974,-73.96389628,SubsConscious,40.80913324660189,-73.9593534737463,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
708,Financial District,40.70710711,-74.01066545,Champs Gourmet Deli,40.706470210885726,-74.01155866713759,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
709,Turtle Bay,40.75204237,-73.96770825,Kiosku,40.75121446976496,-73.97305386754967,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
710,Turtle Bay,40.75204237,-73.96770825,45 Deli Market,40.75175790415494,-73.97088238074888,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
711,Turtle Bay,40.75204237,-73.96770825,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
712,Turtle Bay,40.75204237,-73.96770825,Café Olympia,40.751474099306506,-73.97100040890108,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
713,Tudor City,40.74691741,-73.97121929,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
714,Tudor City,40.74691741,-73.97121929,Pleroma,40.749287236502276,-73.97275703380559,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
715,Tudor City,40.74691741,-73.97121929,Clover Delicatessen,40.74480647559546,-73.97606588529052,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
716,JC07302,40.721602,-74.04703,The Little Sandwich Shop,40.72018179712892,-74.0428362846928,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
717,JC07306,40.733751,-74.06582,Deli Plus,40.73204920100208,-74.06282248727476,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
718,JC07306,40.733751,-74.06582,Mi Tiera Deli Grocery,40.735494,-74.068704,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
719,JC07307,40.748001,-74.04943,Podewitz Liquor & Deli,40.74846458644302,-74.04767586007381,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
720,Hoboken,40.744851,-74.03294,Hoboken General Store,40.743147948556704,-74.03302984763806,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
721,Hoboken,40.744851,-74.03294,Fiore's House of Quality,40.743018792687366,-74.03618337907416,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
722,Hoboken,40.744851,-74.03294,Lisa's Italian Deli,40.74779109259823,-74.03052629223302,Deli / Bodega,Food,Deli / Bodega,Deli / Bodega,Deli / Bodega
723,Chinatown,40.71561842,-73.99427936,Hotel 50 Bowery NYC,40.7159364,-73.99678940000001,Hotel,Travel & Transport,Hotel,Hotel,Hotel
724,Upper East Side,40.77563857,-73.96050763,The Carlyle,40.77441309190471,-73.96330126859895,Hotel,Travel & Transport,Hotel,Hotel,Hotel
725,Upper East Side,40.77563857,-73.96050763,The Surrey,40.7744149,-73.96388929999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
726,Upper West Side,40.787658,-73.97705924,The Lucerne Hotel,40.78342670000001,-73.97849520000001,Hotel,Travel & Transport,Hotel,Hotel,Hotel
727,Lincoln Square,40.77352889,-73.98533777,The Empire Hotel,40.771545,-73.98263,Hotel,Travel & Transport,Hotel,Hotel,Hotel
728,Clinton,40.75910089,-73.99611936,YOTEL New York,40.759171152139054,-73.99526845262133,Hotel,Travel & Transport,Hotel,Hotel,Hotel
729,Clinton,40.75910089,-73.99611936,Pod Times Square,40.75821446509751,-73.99315501347948,Hotel,Travel & Transport,Hotel,Hotel,Hotel
730,Clinton,40.75910089,-73.99611936,Distrikt Hotel,40.75670714599083,-73.99287335653906,Hotel,Travel & Transport,Hotel,Hotel,Hotel
731,Midtown,40.7546911,-73.98166883,Sofitel New York,40.75578722233005,-73.98176215591775,Hotel,Travel & Transport,Hotel,Hotel,Hotel
732,Midtown,40.7546911,-73.98166883,Andaz 5th Avenue - a concept by Hyatt,40.75282904501203,-73.98094169367391,Hotel,Travel & Transport,Hotel,Hotel,Hotel
733,Midtown,40.7546911,-73.98166883,"The Algonquin Hotel, Autograph Collection",40.7559927,-73.9823172,Hotel,Travel & Transport,Hotel,Hotel,Hotel
734,Midtown,40.7546911,-73.98166883,LUMA Hotel Times Square,40.754428000000004,-73.985781,Hotel,Travel & Transport,Hotel,Hotel,Hotel
735,Midtown,40.7546911,-73.98166883,Hyatt Centric Times Square New York,40.75739571461923,-73.98422209549119,Hotel,Travel & Transport,Hotel,Hotel,Hotel
736,Midtown,40.7546911,-73.98166883,The Chatwal,40.75651831715797,-73.98460172116756,Hotel,Travel & Transport,Hotel,Hotel,Hotel
737,Midtown,40.7546911,-73.98166883,Refinery Hotel,40.752206799999996,-73.9853708,Hotel,Travel & Transport,Hotel,Hotel,Hotel
738,Murray Hill,40.74830308,-73.97833208,"The Renwick Hotel, Curio Collection by Hilton",40.7501843,-73.9776037,Hotel,Travel & Transport,Hotel,Hotel,Hotel
739,Murray Hill,40.74830308,-73.97833208,Pod 39 Hotel,40.74933415345284,-73.97660833694302,Hotel,Travel & Transport,Hotel,Hotel,Hotel
740,Murray Hill,40.74830308,-73.97833208,Shelburne Hotel & Suites by Affinia,40.74841927463572,-73.97793978452681,Hotel,Travel & Transport,Hotel,Hotel,Hotel
741,Murray Hill,40.74830308,-73.97833208,The William,40.7506733156513,-73.9800774301285,Hotel,Travel & Transport,Hotel,Hotel,Hotel
742,Murray Hill,40.74830308,-73.97833208,"The Langham, New York, Fifth Avenue",40.7501438,-73.9835325,Hotel,Travel & Transport,Hotel,Hotel,Hotel
743,Chelsea,40.74403471,-74.00311633,The High Line Hotel,40.74592369192379,-74.00538872501843,Hotel,Travel & Transport,Hotel,Hotel,Hotel
744,Greenwich Village,40.72693289,-73.99991403,Mercer Hotel,40.72482768273196,-73.99855256080626,Hotel,Travel & Transport,Hotel,Hotel,Hotel
745,Tribeca,40.72152197,-74.01068329,Greenwich Hotel,40.71987580077512,-74.00994926691054,Hotel,Travel & Transport,Hotel,Hotel,Hotel
746,Tribeca,40.72152197,-74.01068329,Arlo SoHo,40.7244913,-74.00796509999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
747,Little Italy,40.71932379,-73.99730467,citizenM Bowery,40.720599497806894,-73.99357438087462,Hotel,Travel & Transport,Hotel,Hotel,Hotel
748,Little Italy,40.71932379,-73.99730467,Hotel 50 Bowery NYC,40.7159364,-73.99678940000001,Hotel,Travel & Transport,Hotel,Hotel,Hotel
749,Soho,40.72218384,-74.00065667,Mercer Hotel,40.72482768273196,-73.99855256080626,Hotel,Travel & Transport,Hotel,Hotel,Hotel
750,Soho,40.72218384,-74.00065667,Soho Grand Hotel,40.72391073,-74.00522352,Hotel,Travel & Transport,Hotel,Hotel,Hotel
751,Gramercy,40.73720983,-73.98137595,Freehand New York,40.73974003939308,-73.9846218065663,Hotel,Travel & Transport,Hotel,Hotel,Hotel
752,Battery Park City,40.71193198,-74.01686931,Conrad,40.7150355,-74.0158397,Hotel,Travel & Transport,Hotel,Hotel,Hotel
753,Battery Park City,40.71193198,-74.01686931,New York Marriott Downtown,40.7095039,-74.01467149999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
754,Battery Park City,40.71193198,-74.01686931,W New York - Downtown,40.7091366,-74.0136508,Hotel,Travel & Transport,Hotel,Hotel,Hotel
755,Battery Park City,40.71193198,-74.01686931,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,40.70938552618926,-74.01265964673256,Hotel,Travel & Transport,Hotel,Hotel,Hotel
756,Battery Park City,40.71193198,-74.01686931,Holiday Inn Manhattan-Financial District,40.708268,-74.01408359999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
757,Financial District,40.70710711,-74.01066545,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,40.70956279999999,-74.0097181,Hotel,Travel & Transport,Hotel,Hotel,Hotel
758,Financial District,40.70710711,-74.01066545,Andaz Wall Street - a concept by Hyatt,40.70509963058996,-74.00786819507917,Hotel,Travel & Transport,Hotel,Hotel,Hotel
759,Financial District,40.70710711,-74.01066545,W New York - Downtown,40.7091366,-74.0136508,Hotel,Travel & Transport,Hotel,Hotel,Hotel
760,Financial District,40.70710711,-74.01066545,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,40.70938552618926,-74.01265964673256,Hotel,Travel & Transport,Hotel,Hotel,Hotel
761,Carnegie Hill,40.78268257,-73.95325647,The Marmara Manhattan,40.7829704284668,-73.9476699829102,Hotel,Travel & Transport,Hotel,Hotel,Hotel
762,Noho,40.72325902,-73.98843368,The Ludlow Hotel,40.721856700000004,-73.98720390000001,Hotel,Travel & Transport,Hotel,Hotel,Hotel
763,Noho,40.72325902,-73.98843368,PUBLIC,40.72302,-73.99198,Hotel,Travel & Transport,Hotel,Hotel,Hotel
764,Noho,40.72325902,-73.98843368,The Bowery Hotel,40.72614466252136,-73.99162708611642,Hotel,Travel & Transport,Hotel,Hotel,Hotel
765,Civic Center,40.71522892,-74.0054153,The Frederick Hotel,40.71567457481397,-74.00904661160892,Hotel,Travel & Transport,Hotel,Hotel,Hotel
766,Civic Center,40.71522892,-74.0054153,Four Seasons Hotel New York Downtown,40.712612465019824,-74.00938032087629,Hotel,Travel & Transport,Hotel,Hotel,Hotel
767,Civic Center,40.71522892,-74.0054153,"The Beekman, A Thompson Hotel",40.711172499999996,-74.0067017,Hotel,Travel & Transport,Hotel,Hotel,Hotel
768,Civic Center,40.71522892,-74.0054153,The Roxy Hotel,40.71934055853672,-74.00504389888542,Hotel,Travel & Transport,Hotel,Hotel,Hotel
769,Midtown South,40.74850966,-73.98871313,Kimpton Hotel Eventi,40.747223999999996,-73.98996,Hotel,Travel & Transport,Hotel,Hotel,Hotel
770,Midtown South,40.74850966,-73.98871313,MADE Hotel,40.746185,-73.98952299999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
771,Midtown South,40.74850966,-73.98871313,Ace Hotel New York,40.74585807964396,-73.98812139191362,Hotel,Travel & Transport,Hotel,Hotel,Hotel
772,Midtown South,40.74850966,-73.98871313,The NoMad Hotel,40.74498114811664,-73.98881884246589,Hotel,Travel & Transport,Hotel,Hotel,Hotel
773,Midtown South,40.74850966,-73.98871313,Hyatt House New York/Chelsea,40.746293,-73.990695,Hotel,Travel & Transport,Hotel,Hotel,Hotel
774,Midtown South,40.74850966,-73.98871313,"The Langham, New York, Fifth Avenue",40.7501438,-73.9835325,Hotel,Travel & Transport,Hotel,Hotel,Hotel
775,Midtown South,40.74850966,-73.98871313,Renaissance New York Midtown Hotel,40.7517557767437,-73.9910885742397,Hotel,Travel & Transport,Hotel,Hotel,Hotel
776,Sutton Place,40.76028033,-73.96355614,AKA Sutton Place,40.757869899999996,-73.96457199999998,Hotel,Travel & Transport,Hotel,Hotel,Hotel
777,Sutton Place,40.76028033,-73.96355614,Gardens Suites Hotel by Affinia,40.76438275010004,-73.96312594413756,Hotel,Travel & Transport,Hotel,Hotel,Hotel
778,Turtle Bay,40.75204237,-73.96770825,Millennium Hilton New York One UN Plaza,40.750399,-73.96904959999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
779,Turtle Bay,40.75204237,-73.96770825,AKA United Nations,40.75264,-73.97134,Hotel,Travel & Transport,Hotel,Hotel,Hotel
780,Tudor City,40.74691741,-73.97121929,Millennium Hilton New York One UN Plaza,40.750399,-73.96904959999999,Hotel,Travel & Transport,Hotel,Hotel,Hotel
781,Flatiron,40.73967305,-73.99094711,The New York EDITION,40.741285999999995,-73.9873577,Hotel,Travel & Transport,Hotel,Hotel,Hotel
782,Hudson Yards,40.75665808,-74.00011136,Four Points by Sheraton Manhattan Midtown West,40.754998,-73.998427,Hotel,Travel & Transport,Hotel,Hotel,Hotel
783,Hudson Yards,40.75665808,-74.00011136,Equinox Hotel - Hudson Yards,40.75476750382056,-74.00198636679534,Hotel,Travel & Transport,Hotel,Hotel,Hotel
784,Hudson Yards,40.75665808,-74.00011136,YOTEL New York,40.759171152139054,-73.99526845262133,Hotel,Travel & Transport,Hotel,Hotel,Hotel
